Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
10-Feb-22,CYBERMEDIA,21.65,21,0.0305,0.0355,0.0355,0.6782
10-Feb-22,CYBERTECH,191.65,197.6,-0.0306,0.0423,0.0423,0.8081
10-Feb-22,CYIENT,901.7,912.2,-0.0116,0.0253,0.0252,0.4814
10-Feb-22,DAAWAT,70.65,69.65,0.0143,0.0299,0.0298,0.5693
10-Feb-22,DABUR,564.6,570.5,-0.0104,0.0126,0.0126,0.2407
10-Feb-22,DALBHARAT,1948.1,1969.3,-0.0108,0.0232,0.0232,0.4432
10-Feb-22,DALMIAREF,10,10,0,0,0,0
10-Feb-22,DALMIASUG,422,421.7,0.0007,0.0357,0.0356,0.6801
10-Feb-22,DAMODARIND,70.4,73.45,-0.0424,0.0374,0.0374,0.7145
10-Feb-22,DANGEE,206.8,207.2,-0.0019,0.0199,0.0199,0.3802
10-Feb-22,DATAMATICS,303.7,299.5,0.0139,0.0382,0.0381,0.7279
10-Feb-22,DATAPATTNS,718.85,718.25,0.0008,0.0079,0.0079,0.1509
10-Feb-22,DBCORP,92.3,90.8,0.0164,0.0253,0.0252,0.4814
10-Feb-22,DBL,349.7,352.65,-0.0084,0.0284,0.0283,0.5407
10-Feb-22,DBREALTY,121.95,116.3,0.0474,0.0411,0.0411,0.7852
10-Feb-22,DBSTOCKBRO,33.45,35.55,-0.0609,0.0452,0.0453,0.8655
10-Feb-22,DCAL,193.8,193.45,0.0018,0.0353,0.0352,0.6725
10-Feb-22,DCBBANK,84.8,86.9,-0.0245,0.0237,0.0237,0.4528
10-Feb-22,DCM,125.35,123.75,0.0128,0.0339,0.0338,0.6457
10-Feb-22,DCMNVL,296.6,298.05,-0.0049,0.0334,0.0333,0.6362
10-Feb-22,DCMSHRIRAM,1148.25,1131,0.0151,0.0309,0.0309,0.5903
10-Feb-22,DCMSRIND,110.1,107.8,0.0211,0.0091,0.0092,0.1758
10-Feb-22,DCW,44.45,43.85,0.0136,0.0373,0.0372,0.7107
10-Feb-22,DDVENTURES,10,10,0,0,0,0
10-Feb-22,DECCANCE,622.5,621.7,0.0013,0.0257,0.0256,0.4891
10-Feb-22,DEEPAKFERT,590.15,562.45,0.0481,0.031,0.0311,0.5942
10-Feb-22,DEEPAKNTR,2289.75,2307.2,-0.0076,0.0282,0.0281,0.5368
10-Feb-22,DEEPENR,45,44.9,0.0022,0.0327,0.0326,0.6228
10-Feb-22,DEEPINDS,209.15,214.95,-0.0274,0.0303,0.0303,0.5789
10-Feb-22,DEEPJYOTI,20.8,20.8,0,0,0,0
10-Feb-22,DELHISAFE,48.8,48.8,0,0,0,0
10-Feb-22,DELPHIFX,525.95,527.85,-0.0036,0.0365,0.0364,0.6954
10-Feb-22,DELTACORP,288.25,284.8,0.012,0.0317,0.0316,0.6037
10-Feb-22,DELTAMAGNT,82.05,91.5,-0.109,0.037,0.0377,0.7203
10-Feb-22,DEN,43.15,41.75,0.033,0.0295,0.0295,0.5636
10-Feb-22,DENIMDL,1.1,1.1,0,0,0,0
10-Feb-22,DENORA,438.15,441.4,-0.0074,0.0382,0.0381,0.7279
10-Feb-22,DEVRUPTRAD,10,10,0,0,0,0
10-Feb-22,DEVYANI,179.9,179.55,0.0019,0.0203,0.0203,0.3878
10-Feb-22,DFMFOODS,281.05,282.15,-0.0039,0.0296,0.0296,0.5655
10-Feb-22,DHAMPURSUG,410.85,416.45,-0.0135,0.0327,0.0326,0.6228
10-Feb-22,DHANBANK,15,14.8,0.0134,0.0285,0.0285,0.5445
10-Feb-22,DHANI,140.95,148.65,-0.0532,0.0366,0.0367,0.7012
10-Feb-22,DHANUKA,768.2,769.45,-0.0016,0.0221,0.0221,0.4222
10-Feb-22,DHARAMSI,349.7,350.35,-0.0019,0.0065,0.0065,0.1242
10-Feb-22,DHARSUGAR,20.4,20.55,-0.0073,0.042,0.0419,0.8005
10-Feb-22,DHAVAL,10,10,0,0,0,0
10-Feb-22,DHRUV,57.4,57,0.007,0.0172,0.0172,0.3286
10-Feb-22,DHSL,19.55,19.55,0,0,0,0
10-Feb-22,DHUNINV,722.55,722,0.0008,0.0354,0.0353,0.6744
10-Feb-22,DIAMONDYD,781.1,793.35,-0.0156,0.022,0.022,0.4203
10-Feb-22,DICIND,442.6,431.55,0.0253,0.0213,0.0213,0.4069
10-Feb-22,DIGISPICE,40.25,41.1,-0.0209,0.0397,0.0396,0.7566
10-Feb-22,DIGJAMLMTD,207.65,218.45,-0.0507,0.0257,0.0259,0.4948
10-Feb-22,DISHTV,16.55,16.4,0.0091,0.0423,0.0422,0.8062
10-Feb-22,DISTINPROP,26.85,26.85,0,0,0,0
10-Feb-22,DIVISLAB,4313.75,4329.45,-0.0036,0.0178,0.0178,0.3401
10-Feb-22,DIXON,4499.55,4484.95,0.0033,0.0257,0.0257,0.491
10-Feb-22,DLF,391.15,386.35,0.0123,0.0286,0.0285,0.5445
10-Feb-22,DLINKINDIA,151.85,150.15,0.0113,0.0323,0.0322,0.6152
10-Feb-22,DMART,4162.7,4002.15,0.0393,0.0202,0.0204,0.3897
10-Feb-22,DNAMEDIA,3.05,2.95,0.0333,0.0596,0.0595,1.1367
10-Feb-22,DODLA,513.7,512.15,0.003,0.0156,0.0155,0.2961
10-Feb-22,DOLATALGO,86.4,88.25,-0.0212,0.0319,0.0319,0.6094
10-Feb-22,DOLLAR,554.4,574.9,-0.0363,0.0287,0.0287,0.5483
10-Feb-22,DONEAR,67.95,67.2,0.0111,0.0314,0.0313,0.598
10-Feb-22,DPABHUSHAN,381.15,389.4,-0.0214,0.0321,0.0321,0.6133
10-Feb-22,DPSCLTD,15.65,15.6,0.0032,0.0416,0.0414,0.7909
10-Feb-22,DPWIRES,341.85,338.85,0.0088,0.0398,0.0397,0.7585
10-Feb-22,DREDGECORP,350.8,352.6,-0.0051,0.0269,0.0269,0.5139
10-Feb-22,DRFRESH,45.75,45.75,0,0,0,0
10-Feb-22,DRMIND,10,10,0,0,0,0
10-Feb-22,DRREDDY,4370.85,4368.6,0.0005,0.0163,0.0163,0.3114
10-Feb-22,DSPN50ETF,175.98,174.38,0.0091,0.0008,0.0011,0.021
10-Feb-22,DSPNEWETF,199.25,198,0.0063,0.004,0.004,0.0764
10-Feb-22,DSPQ50ETF,172.85,171.84,0.0059,0.0012,0.0012,0.0229
10-Feb-22,DSSL,217.35,219.25,-0.0087,0.0415,0.0414,0.7909
10-Feb-22,DTIL,291.1,291,0.0003,0.0313,0.0312,0.5961
10-Feb-22,DUCON,23.3,23.95,-0.0275,0.0399,0.0398,0.7604
10-Feb-22,DVL,267.65,283.35,-0.057,0.0343,0.0344,0.6572
10-Feb-22,DWARKESH,98.65,100.7,-0.0206,0.036,0.0359,0.6859
10-Feb-22,DYNAMATECH,2248.5,2326.15,-0.034,0.0355,0.0355,0.6782
10-Feb-22,DYNPRO,551.2,550.85,0.0006,0.0358,0.0357,0.682
10-Feb-22,EASEMYTRIP,603.35,598.65,0.0078,0.0314,0.0314,0.5999
10-Feb-22,EASTSILK,9.5,9.95,-0.0463,0.0496,0.0495,0.9457
10-Feb-22,EBANK,4000,4000,0,0.0274,0.0273,0.5216
10-Feb-22,EBBETF0423,1157.33,1158.09,-0.0007,0.0012,0.0012,0.0229
10-Feb-22,EBBETF0425,1076.96,1074.91,0.0019,0.0014,0.0014,0.0267
10-Feb-22,EBBETF0430,1186.92,1182.03,0.0041,0.0019,0.002,0.0382
10-Feb-22,EBBETF0431,1059.86,1054.97,0.0046,0.0016,0.0016,0.0306
10-Feb-22,EBSL,10,10,0,0,0,0
10-Feb-22,ECLERX,2364.75,2333.45,0.0133,0.0296,0.0295,0.5636
10-Feb-22,EDELWEISS,65.1,65.45,-0.0054,0.0314,0.0313,0.598
10-Feb-22,EDUCOMP,5.8,6.1,-0.0504,0.0346,0.0347,0.6629
10-Feb-22,EICHERMOT,2640.35,2626.1,0.0054,0.0201,0.0201,0.384
10-Feb-22,EIDPARRY,470.45,480.35,-0.0208,0.027,0.0269,0.5139
10-Feb-22,EIFFL,115.9,117.45,-0.0133,0.0288,0.0287,0.5483
10-Feb-22,EIHAHOTELS,379.55,381.05,-0.0039,0.0294,0.0293,0.5598
10-Feb-22,EIHOTEL,136.5,137.35,-0.0062,0.0259,0.0258,0.4929
10-Feb-22,EIMCOELECO,348.75,346.7,0.0059,0.0269,0.0268,0.512
10-Feb-22,EKC,251,242.3,0.0353,0.0394,0.0394,0.7527
10-Feb-22,ELECON,168.6,163.45,0.031,0.04,0.04,0.7642
10-Feb-22,ELECTCAST,42.2,40.5,0.0411,0.0297,0.0298,0.5693
10-Feb-22,ELECTHERM,135.35,139.1,-0.0273,0.0375,0.0375,0.7164
10-Feb-22,ELGIEQUIP,389.3,400,-0.0271,0.0282,0.0282,0.5388
10-Feb-22,ELGIRUBCO,38.7,38.85,-0.0039,0.0342,0.0341,0.6515
10-Feb-22,ELLORA,10,10,0,0,0,0
10-Feb-22,EMAMILTD,501.3,492.5,0.0177,0.0208,0.0208,0.3974
10-Feb-22,EMAMIPAP,155.65,156.4,-0.0048,0.0353,0.0352,0.6725
10-Feb-22,EMAMIREAL,82.7,83.1,-0.0048,0.0378,0.0377,0.7203
10-Feb-22,EMBASSY,380.42,381.91,-0.0039,0.0146,0.0146,0.2789
10-Feb-22,EMKAY,123.85,124.15,-0.0024,0.036,0.0359,0.6859
10-Feb-22,EMMBI,106.05,105.8,0.0024,0.0307,0.0306,0.5846
10-Feb-22,EMRALD,447,447,0,0,0,0
10-Feb-22,ENDURANCE,1466.5,1462.15,0.003,0.0218,0.0217,0.4146
10-Feb-22,ENERGYDEV,26.2,27.5,-0.0484,0.0365,0.0365,0.6973
10-Feb-22,ENGINERSIN,68.75,69.85,-0.0159,0.0189,0.0189,0.3611
10-Feb-22,ENIL,181.55,177.9,0.0203,0.0291,0.029,0.554
10-Feb-22,EPL,179.7,186.85,-0.039,0.0224,0.0226,0.4318
10-Feb-22,EQUIPPP,83.45,86.15,-0.0318,0.0962,0.096,1.8341
10-Feb-22,EQUITAS,117.8,117.35,0.0038,0.0317,0.0316,0.6037
10-Feb-22,EQUITASBNK,56.75,56.2,0.0097,0.0226,0.0226,0.4318
10-Feb-22,ERIS,699.4,696.55,0.0041,0.019,0.019,0.363
10-Feb-22,EROSMEDIA,25.25,26.8,-0.0596,0.0345,0.0346,0.661
10-Feb-22,ESABINDIA,3110.5,3081.9,0.0092,0.0262,0.0262,0.5006
10-Feb-22,ESCORTS,1846.8,1855.95,-0.0049,0.0231,0.023,0.4394
10-Feb-22,ESSARSHPNG,9.6,9.8,-0.0206,0.0359,0.0358,0.684
10-Feb-22,ESTER,130.65,130.8,-0.0011,0.0305,0.0304,0.5808
10-Feb-22,EVEREADY,295.75,291.5,0.0145,0.0296,0.0295,0.5636
10-Feb-22,EVERESTIND,622.2,638.85,-0.0264,0.0309,0.0309,0.5903
10-Feb-22,EXCEL,8.95,9.1,-0.0166,0.0413,0.0412,0.7871
10-Feb-22,EXCELINDUS,983.85,982.5,0.0014,0.0258,0.0257,0.491
10-Feb-22,EXIDEIND,166.3,167.25,-0.0057,0.0169,0.0169,0.3229
10-Feb-22,EXPLEOSOL,1435.15,1432.15,0.0021,0.0369,0.0368,0.7031
10-Feb-22,EXXARO,127.15,126.25,0.0071,0.0164,0.0163,0.3114
10-Feb-22,FACT,129.95,131.15,-0.0092,0.0354,0.0353,0.6744
10-Feb-22,FAIRCHEMOR,2039.8,2071.4,-0.0154,0.0269,0.0268,0.512
10-Feb-22,FCL,167.7,170.05,-0.0139,0.036,0.036,0.6878
10-Feb-22,FCONSUMER,7.15,7.25,-0.0139,0.0376,0.0375,0.7164
10-Feb-22,FCSSOFT,5.1,5.35,-0.0479,0.0726,0.0725,1.3851
10-Feb-22,FDC,300.15,313.35,-0.043,0.0218,0.022,0.4203
10-Feb-22,FEDERALBNK,104.45,102.15,0.0223,0.0251,0.0251,0.4795
10-Feb-22,FEL,9.5,9.5,0,0.0373,0.0372,0.7107
10-Feb-22,FELDVR,13.45,13.35,0.0075,0.0346,0.0345,0.6591
10-Feb-22,FFIL,10,10,0,0,0,0
10-Feb-22,FIEMIND,1137.75,1129.85,0.007,0.0339,0.0338,0.6457
10-Feb-22,FILATEX,126,128.05,-0.0161,0.0358,0.0357,0.682
10-Feb-22,FINCABLES,491.2,500.1,-0.018,0.0239,0.0239,0.4566
10-Feb-22,FINEORG,3972.45,3927.05,0.0115,0.0244,0.0244,0.4662
10-Feb-22,FINOPB,374.85,376.45,-0.0043,0.018,0.018,0.3439
10-Feb-22,FINPIPE,173.15,177.5,-0.0248,0.0221,0.0221,0.4222
10-Feb-22,FIRL,10,10,0,0,0,0
10-Feb-22,FLEXITUFF,31.9,33.45,-0.0474,0.0563,0.0563,1.0756
10-Feb-22,FLFL,49.6,50.15,-0.011,0.0351,0.035,0.6687
10-Feb-22,FLUOROCHEM,2936.6,2844.7,0.0318,0.0313,0.0313,0.598
10-Feb-22,FMGOETZE,241.5,248.3,-0.0278,0.0239,0.0239,0.4566
10-Feb-22,FMNL,9.15,9.05,0.011,0.0336,0.0335,0.64
10-Feb-22,FOCUS,97.1,92.5,0.0485,0.01,0.0105,0.2006
10-Feb-22,FOODSIN,97.4,98.05,-0.0067,0.0118,0.0118,0.2254
10-Feb-22,FORCEMOT,1182.95,1185.75,-0.0024,0.0262,0.0261,0.4986
10-Feb-22,FORTIS,261.85,258.6,0.0125,0.0233,0.0232,0.4432
10-Feb-22,FOSECOIND,1454.5,1451.7,0.0019,0.0211,0.0211,0.4031
10-Feb-22,FRETAIL,47.55,48.1,-0.0115,0.0361,0.0361,0.6897
10-Feb-22,FRICKINDIA,10,10,0,0,0,0
10-Feb-22,FSC,66.45,66.7,-0.0038,0.0357,0.0356,0.6801
10-Feb-22,FSL,150.7,144.5,0.042,0.0317,0.0317,0.6056
10-Feb-22,GABRIEL,129.15,128.5,0.005,0.0276,0.0275,0.5254
10-Feb-22,GAEL,190.05,191.9,-0.0097,0.028,0.028,0.5349
10-Feb-22,GAIL,141.6,142.95,-0.0095,0.0214,0.0214,0.4088
10-Feb-22,GAL,5.15,5.4,-0.0474,0.0426,0.0426,0.8139
10-Feb-22,GALAXYSURF,2956.4,2996.1,-0.0133,0.0199,0.0199,0.3802
10-Feb-22,GALLANTT,69.5,68.45,0.0152,0.0338,0.0338,0.6457
10-Feb-22,GALLISPAT,50.7,50.45,0.0049,0.0351,0.035,0.6687
10-Feb-22,GANDHITUBE,378.2,376.45,0.0046,0.0253,0.0252,0.4814
10-Feb-22,GANECOS,705.95,718.8,-0.018,0.0264,0.0264,0.5044
10-Feb-22,GANESHBE,101.15,99.9,0.0124,0.0176,0.0176,0.3362
10-Feb-22,GANESHHOUC,220.9,219.5,0.0064,0.0383,0.0382,0.7298
10-Feb-22,GANGAFORGE,20.65,21.5,-0.0403,0.0142,0.0144,0.2751
10-Feb-22,GANGESSECU,91.5,92.55,-0.0114,0.0349,0.0349,0.6668
10-Feb-22,GARFIBRES,3064.2,3045.35,0.0062,0.022,0.022,0.4203
10-Feb-22,GARG,383.75,383.75,0,0,0,0
10-Feb-22,GATI,180.25,183.75,-0.0192,0.0358,0.0358,0.684
10-Feb-22,GAYAPROJ,26.5,26.55,-0.0019,0.0399,0.0398,0.7604
10-Feb-22,GDHL,10,10,0,0,0,0
10-Feb-22,GEECEE,165.95,172.25,-0.0373,0.0327,0.0327,0.6247
10-Feb-22,GEEKAYWIRE,83.7,81.6,0.0254,0.0284,0.0284,0.5426
10-Feb-22,GENCON,39.55,39.4,0.0038,0.0241,0.0241,0.4604
10-Feb-22,GENESISFIN,15.95,15.95,0,0,0,0
10-Feb-22,GENESYS,361.35,365.75,-0.0121,0.039,0.0389,0.7432
10-Feb-22,GENUSPAPER,15.8,15.25,0.0354,0.0358,0.0358,0.684
10-Feb-22,GENUSPOWER,79.2,79.2,0,0.0355,0.0354,0.6763
10-Feb-22,GEOJITFSL,80.3,77.95,0.0297,0.0312,0.0312,0.5961
10-Feb-22,GEPIL,190.5,238.1,-0.223,0.0261,0.0305,0.5827
10-Feb-22,GESHIP,321.55,320.95,0.0019,0.0257,0.0256,0.4891
10-Feb-22,GET&D,107.45,113,-0.0504,0.0259,0.0261,0.4986
10-Feb-22,GFLLIMITED,68.15,67.95,0.0029,0.029,0.0289,0.5521
10-Feb-22,GFSTEELS,4.8,4.4,0.087,0.0775,0.0776,1.4825
10-Feb-22,GHCL,459.5,450.15,0.0206,0.0279,0.0278,0.5311
10-Feb-22,GICHSGFIN,155.25,153.45,0.0117,0.0289,0.0289,0.5521
10-Feb-22,GICRE,140,137.35,0.0191,0.026,0.026,0.4967
10-Feb-22,GIHL,7.7,7.7,0,0,0,0
10-Feb-22,GILLANDERS,70,67.9,0.0305,0.0317,0.0317,0.6056
10-Feb-22,GILLETTE,5089.55,5102.9,-0.0026,0.0108,0.0108,0.2063
10-Feb-22,GINNIFILA,50.85,50.45,0.0079,0.0388,0.0387,0.7394
10-Feb-22,GIPCL,82.05,81.55,0.0061,0.0202,0.0201,0.384
10-Feb-22,GKWLIMITED,601.55,603.15,-0.0027,0.0313,0.0312,0.5961
10-Feb-22,GLAND,3454.6,3533.7,-0.0226,0.0212,0.0212,0.405
10-Feb-22,GLAXO,1562.9,1537.9,0.0161,0.017,0.017,0.3248
10-Feb-22,GLENMARK,501.5,501.75,-0.0005,0.0241,0.024,0.4585
10-Feb-22,GLOBAL,77.55,80.4,-0.0361,0.0293,0.0293,0.5598
10-Feb-22,GLOBALVECT,55.25,55.7,-0.0081,0.0396,0.0395,0.7546
10-Feb-22,GLOBE,12.55,12.7,-0.0119,0.0292,0.0292,0.5579
10-Feb-22,GLOBUSSPR,1398.8,1394.05,0.0034,0.0349,0.0349,0.6668
10-Feb-22,GLS,545.75,553.9,-0.0148,0.0089,0.0089,0.17
10-Feb-22,GMBREW,670.15,668.65,0.0022,0.0294,0.0293,0.5598
10-Feb-22,GMDCLTD,139.9,134.7,0.0379,0.0284,0.0284,0.5426
10-Feb-22,GMMPFAUDLR,4843.55,4863.55,-0.0041,0.0253,0.0253,0.4834
10-Feb-22,GMRINFRA,42.55,43.15,-0.014,0.0269,0.0269,0.5139
10-Feb-22,GNA,527.1,534.25,-0.0135,0.0333,0.0333,0.6362
10-Feb-22,GNFC,570.75,546.5,0.0434,0.0288,0.0289,0.5521
10-Feb-22,GOACARBON,399.65,394.75,0.0123,0.0337,0.0336,0.6419
10-Feb-22,GOBIND,2.65,2.65,0,0,0,0
10-Feb-22,GOCLCORP,309.35,325.3,-0.0503,0.0312,0.0313,0.598
10-Feb-22,GOCOLORS,1008.7,1020.05,-0.0112,0.0163,0.0163,0.3114
10-Feb-22,GODFRYPHLP,1077.2,1081.75,-0.0042,0.0223,0.0223,0.426
10-Feb-22,GODHA,110.9,112.5,-0.0143,0.0284,0.0283,0.5407
10-Feb-22,GODREJAGRO,507,507.4,-0.0008,0.0188,0.0187,0.3573
10-Feb-22,GODREJCP,853.1,860,-0.0081,0.0197,0.0197,0.3764
10-Feb-22,GODREJIND,582.9,579.7,0.0055,0.0193,0.0192,0.3668
10-Feb-22,GODREJPROP,1576.75,1547.15,0.019,0.028,0.028,0.5349
10-Feb-22,GOENKA,3.55,3.35,0.058,0.0708,0.0708,1.3526
10-Feb-22,GOKEX,390.45,389.65,0.0021,0.0376,0.0375,0.7164
10-Feb-22,GOKUL,37.4,36.65,0.0203,0.0427,0.0427,0.8158
10-Feb-22,GOKULAGRO,73.65,71.55,0.0289,0.0276,0.0276,0.5273
10-Feb-22,GOLDBEES,42.17,41.99,0.0043,0.008,0.008,0.1528
10-Feb-22,GOLDEDGE,10.5,10.5,0,0,0,0
10-Feb-22,GOLDENTOBC,108.5,109.05,-0.0051,0.0402,0.0401,0.7661
10-Feb-22,GOLDIAM,881.15,905.6,-0.0274,0.0358,0.0357,0.682
10-Feb-22,GOLDSHARE,42,41.85,0.0036,0.0078,0.0077,0.1471
10-Feb-22,GOLDTECH,78.55,74.85,0.0482,0.0419,0.0419,0.8005
10-Feb-22,GOODLUCK,332.9,331.55,0.0041,0.0229,0.0228,0.4356
10-Feb-22,GOODYEAR,952.25,952.25,0,0.0189,0.0189,0.3611
10-Feb-22,GPIL,342.55,333.3,0.0274,0.0373,0.0372,0.7107
10-Feb-22,GPPL,95.5,95.45,0.0005,0.0221,0.022,0.4203
10-Feb-22,GPTINFRA,84.2,84.3,-0.0012,0.0392,0.0391,0.747
10-Feb-22,GRACIOUS,13.5,13.5,0,0,0,0
10-Feb-22,GRANULES,313.4,311.65,0.0056,0.0255,0.0255,0.4872
10-Feb-22,GRAPHITE,529.45,525.5,0.0075,0.0344,0.0343,0.6553
10-Feb-22,GRASIM,1768.55,1739.7,0.0164,0.0196,0.0196,0.3745
10-Feb-22,GRAUWEIL,60.35,60.4,-0.0008,0.0166,0.0165,0.3152
10-Feb-22,GRAVITA,380.1,379.2,0.0024,0.0377,0.0376,0.7183
10-Feb-22,GREAVESCOT,200,193.65,0.0323,0.0311,0.0311,0.5942
10-Feb-22,GREENLAM,341.95,363.25,-0.0604,0.0262,0.0265,0.5063
10-Feb-22,GREENPANEL,497.15,503,-0.0117,0.0296,0.0295,0.5636
10-Feb-22,GREENPLY,201,198.5,0.0125,0.0281,0.028,0.5349
10-Feb-22,GREENPOWER,13.45,14.15,-0.0507,0.0395,0.0395,0.7546
10-Feb-22,GRINDWELL,1728.3,1746.35,-0.0104,0.0236,0.0235,0.449
10-Feb-22,GRINFRA,1791.5,1800,-0.0047,0.015,0.0149,0.2847
10-Feb-22,GROBTEA,1077.35,1080.55,-0.003,0.0377,0.0376,0.7183
10-Feb-22,GRPLTD,1200.1,1218.35,-0.0151,0.0328,0.0327,0.6247
10-Feb-22,GRSE,237.7,238.7,-0.0042,0.0266,0.0266,0.5082
10-Feb-22,GRWRHITECH,798.75,833.35,-0.0424,0,0.003,0.0573
10-Feb-22,GSCLCEMENT,46.5,46.6,-0.0021,0.0312,0.0311,0.5942
10-Feb-22,GSFC,128.5,130,-0.0116,0.0263,0.0263,0.5025
10-Feb-22,GSPL,299.25,302.6,-0.0111,0.0213,0.0213,0.4069
10-Feb-22,GSS,114.95,111.55,0.03,0.0407,0.0406,0.7757
10-Feb-22,GTL,17.2,17.9,-0.0399,0.0443,0.0443,0.8464
10-Feb-22,GTLINFRA,1.95,1.95,0,0.0521,0.052,0.9935
10-Feb-22,GTPL,228.75,220.7,0.0358,0.0339,0.0339,0.6477
10-Feb-22,GUFICBIO,228.1,236.5,-0.0362,0.0344,0.0344,0.6572
10-Feb-22,GUJALKALI,778.6,755.45,0.0302,0.0311,0.0311,0.5942
10-Feb-22,GUJAPOLLO,229.4,225.05,0.0191,0.0291,0.029,0.554
10-Feb-22,GUJGASLTD,647.6,660.7,-0.02,0.0218,0.0218,0.4165
10-Feb-22,GUJRAFFIA,39.8,38.7,0.028,0.0423,0.0422,0.8062
10-Feb-22,GULFOILLUB,490.8,476.15,0.0303,0.0193,0.0194,0.3706
10-Feb-22,GULFPETRO,52.45,53,-0.0104,0.0358,0.0357,0.682
10-Feb-22,GULPOLY,349.45,361.45,-0.0338,0.0335,0.0335,0.64
10-Feb-22,HAL,1397.8,1414.4,-0.0118,0.0222,0.0221,0.4222
10-Feb-22,HAPPSTMNDS,1082.3,1096.5,-0.013,0.0249,0.0248,0.4738
10-Feb-22,HARDOLI,34.65,34.65,0,0,0,0
10-Feb-22,HARRMALAYA,166.25,169.65,-0.0202,0.0324,0.0323,0.6171
10-Feb-22,HATHWAY,21.95,21.9,0.0023,0.0311,0.031,0.5923
10-Feb-22,HATSUN,1151.4,1145.05,0.0055,0.0243,0.0242,0.4623
10-Feb-22,HAVELLS,1219.3,1223.9,-0.0038,0.0206,0.0206,0.3936
10-Feb-22,HAVISHA,3.05,3.2,-0.048,0.0489,0.0489,0.9342
10-Feb-22,HBANKETF,387.87,384.45,0.0089,0.0118,0.0118,0.2254
10-Feb-22,HBLPOWER,73.9,72.95,0.0129,0.038,0.0379,0.7241
10-Feb-22,HBSL,53.5,55.65,-0.0394,0.0449,0.0448,0.8559
10-Feb-22,HCC,16.35,16.6,-0.0152,0.0403,0.0402,0.768
10-Feb-22,HCG,249.7,252.25,-0.0102,0.0253,0.0252,0.4814
10-Feb-22,HCL-INSYS,21.8,21.25,0.0256,0.0348,0.0348,0.6649
10-Feb-22,HCLTECH,1190.35,1180.9,0.008,0.0179,0.0178,0.3401
10-Feb-22,HDFC,2476.55,2435.35,0.0168,0.019,0.019,0.363
10-Feb-22,HDFCAMC,2220.9,2232.8,-0.0053,0.018,0.018,0.3439
10-Feb-22,HDFCBANK,1525.05,1497.6,0.0182,0.0161,0.0161,0.3076
10-Feb-22,HDFCLIFE,606.25,600.2,0.01,0.0177,0.0176,0.3362
10-Feb-22,HDFCMFGETF,43.25,43.01,0.0056,0.0072,0.0072,0.1376
10-Feb-22,HDFCNIFETF,188.7,186.82,0.01,0.012,0.012,0.2293
10-Feb-22,HDFCSENETF,634.69,629.92,0.0075,0.0131,0.0131,0.2503
10-Feb-22,HDIL,4.5,4.6,-0.022,0.0349,0.0349,0.6668
10-Feb-22,HEALTHY,8.47,8.44,0.0035,0.0042,0.0042,0.0802
10-Feb-22,HECPROJECT,41.3,37.8,0.0886,0.0072,0.0095,0.1815
10-Feb-22,HEG,1512.1,1522.7,-0.007,0.0356,0.0356,0.6801
10-Feb-22,HEIDELBERG,214.8,215.8,-0.0046,0.0174,0.0174,0.3324
10-Feb-22,HEMIPROP,128.85,129.45,-0.0046,0.0276,0.0275,0.5254
10-Feb-22,HERANBA,675.5,669.5,0.0089,0.0181,0.018,0.3439
10-Feb-22,HERCULES,161.25,166.4,-0.0314,0.0284,0.0284,0.5426
10-Feb-22,HERITGFOOD,335.25,342.85,-0.0224,0.0274,0.0274,0.5235
10-Feb-22,HEROMOTOCO,2734.1,2728.8,0.0019,0.0172,0.0172,0.3286
10-Feb-22,HESTERBIO,2447.15,2495.6,-0.0196,0.0269,0.0268,0.512
10-Feb-22,HEXATRADEX,131.9,132.6,-0.0053,0.0351,0.035,0.6687
10-Feb-22,HFCL,83,80.9,0.0256,0.0415,0.0415,0.7929
10-Feb-22,HGINFRA,633.7,644.7,-0.0172,0.0302,0.0302,0.577
10-Feb-22,HGS,2603.35,2569,0.0133,0.0304,0.0304,0.5808
10-Feb-22,HIKAL,425,425.15,-0.0004,0.0343,0.0343,0.6553
10-Feb-22,HIL,4086.05,4109.85,-0.0058,0.0303,0.0302,0.577
10-Feb-22,HILLRIDGE,10,10,0,0,0,0
10-Feb-22,HILTON,30.55,31.75,-0.0385,0.0349,0.0349,0.6668
10-Feb-22,HIMATSEIDE,213.25,201.85,0.0549,0.0344,0.0346,0.661
10-Feb-22,HINDALCO,547.25,542.3,0.0091,0.0273,0.0272,0.5197
10-Feb-22,HINDCOMPOS,336.4,319.05,0.053,0.03,0.0301,0.5751
10-Feb-22,HINDCON,67.2,67.3,-0.0015,0.0273,0.0273,0.5216
10-Feb-22,HINDCOPPER,142.25,139.35,0.0206,0.0366,0.0365,0.6973
10-Feb-22,HINDISPAT,362,362,0,0,0,0
10-Feb-22,HINDMOTORS,12.25,12.3,-0.0041,0.0357,0.0356,0.6801
10-Feb-22,HINDNATGLS,21.3,20.4,0.0432,0.0329,0.033,0.6305
10-Feb-22,HINDOILEXP,211.7,210.85,0.004,0.0353,0.0352,0.6725
10-Feb-22,HINDPETRO,299.5,295.8,0.0124,0.0228,0.0227,0.4337
